node_id,prompt,interaction_count
75460700,"Food Node 75460700: The food description is: Vegetable combinations, including carrots, broccoli, and/or dark-green leafy; cooked, with pasta. This food belongs to the category: Vegetable mixed dishes. The ingredients in this food are: Carrots, cooked, boiled, drained, without salt, Pasta, cooked, enriched, without added salt, Cauliflower, cooked, boiled, drained, without salt, Salt, table, Table fat, NFS, Broccoli, cooked, boiled, drained, without salt, Peppers, sweet, red, cooked, boiled, drained, without salt, Peppers, sweet, green, cooked, boiled, drained, without salt.",5
58101950,"Food Node 58101950: The food description is: Taco or tostada salad with chicken and sour cream. This food belongs to the category: Burritos and tacos. The ingredients in this food are: Avocados, raw, all commercial varieties, Spices, garlic powder, Spices, chili powder, Chicken, NS as to part, rotisserie, skin not eaten, Cream, sour, cultured, Salt, table, iodized, Onions, raw, Spices, pepper, red or cayenne, Olives, ripe, canned (small-extra large), Tortillas, ready-to-bake or -fry, flour, refrigerated, Vegetable oil, NFS, Tomatoes, red, ripe, raw, year round average, Lettuce, iceberg (includes crisphead types), raw, Cheese, cheddar, Beans, black turtle, mature seeds, cooked, boiled, without salt.",5
75224132,"Food Node 75224132: The food description is: Green peas, canned, reduced sodium, cooked with butter or margarine. This food belongs to the category: Other starchy vegetables. The ingredients in this food are: Peas, green, canned, no salt added, solids and liquids, Table fat, NFS, Butter, salted.",5
91713050,"Food Node 91713050: The food description is: Fudge, peanut butter. This food belongs to the category: Candy not containing chocolate. The ingredients in this food are: Candies, fudge, vanilla, prepared-from-recipe, Peanut butter, smooth style, with salt (Includes foods for USDA's Food Distribution Program).",5
57209000,"Food Node 57209000: The food description is: Cereal (Post Bran Flakes). This food belongs to the category: Ready-to-eat cereal, lower sugar (=<21.2g/100g). The ingredients in this food are: Cereals ready-to-eat, POST Bran Flakes.",5
61213220,"Food Node 61213220: The food description is: Tangerine juice, 100%. This food belongs to the category: Citrus juice. The ingredients in this food are: Tangerine juice, raw.",5
83105100,,5
58146421,"Food Node 58146421: The food description is: Pasta with cream sauce and poultry, restaurant. This food belongs to the category: Pasta mixed dishes, excludes macaroni and cheese. The ingredients in this food are: Salt, table, iodized, Pasta, cooked, enriched, without added salt, Vegetable oil, NFS, Alfredo sauce with poultry.",5
75611010,"Food Node 75611010: The food description is: Vegetable soup, cream of, prepared with milk. This food belongs to the category: Soups. The ingredients in this food are: Soup, cream of vegetable, dry, powder, Milk, NFS.",5
75649030,,5
11830940,,5
53120100,,5
92650800,,5
56201000,"Food Node 56201000: The food description is: Grits, NS as to regular, quick, or instant, no added fat. This food belongs to the category: Grits and other cooked cereals. The ingredients in this food are: Salt, table, iodized, Beverages, water, tap, drinking, Cereals, corn grits, white, regular and quick, enriched, dry.",5
75205052,"Food Node 75205052: The food description is: Beans, string, green, cooked, from canned, made with margarine. This food belongs to the category: String beans. The ingredients in this food are: Salt, table, Margarine, NFS, Beans, snap, green, canned, regular pack, drained solids.",5
26100210,,5
52304040,"Food Node 52304040: The food description is: Muffin, bran with fruit, lowfat. This food belongs to the category: Biscuits, muffins, quick breads. The ingredients in this food are: Milk, buttermilk, fluid, cultured, lowfat, Beverages, water, tap, drinking, Molasses, Applesauce, canned, sweetened, without salt, Eggs, Grade A, Large, egg white, Flour, wheat, all-purpose, enriched, bleached, Leavening agents, baking soda, Salt, table, iodized, Sugars, brown, Oat bran, raw, Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program), Eggs, Grade A, Large, egg whole, Flour, whole wheat, unenriched.",5
51620030,"Food Node 51620030: The food description is: Roll, multigrain, hamburger bun. This food belongs to the category: Rolls and buns. The ingredients in this food are: Rolls, hamburger or hotdog, mixed-grain.",5
71201080,,5
28355120,"Food Node 28355120: The food description is: Clam chowder, New England, prepared with milk. This food belongs to the category: Soups. The ingredients in this food are: Milk, NFS, Soup, clam chowder, new england, canned, condensed.",5
58106512,"Food Node 58106512: The food description is: Pizza with pepperoni, from frozen, thin crust. This food belongs to the category: Pizza. The ingredients in this food are: Pizza, cheese topping, thin crust, frozen, cooked, Pepperoni, beef and pork, sliced.",5
54403092,"Food Node 54403092: The food description is: Popcorn, ready-to-eat packaged, other flavored. This food belongs to the category: Popcorn. The ingredients in this food are: Snacks, popcorn, cheese-flavor.",5
43102400,"Food Node 43102400: The food description is: Sunflower seeds, NFS. This food belongs to the category: Nuts and seeds. The ingredients in this food are: Seeds, sunflower seed kernels, dry roasted, without salt.",5
58104510,,5
62113100,"Food Node 62113100: The food description is: Fig, dried. This food belongs to the category: Dried fruits. The ingredients in this food are: Figs, dried, uncooked.",5
43102110,,5
75316022,"Food Node 75316022: The food description is: Squash, summer, yellow or green, and onions, cooked, made with oil. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Salt, table, Vegetable oil, NFS, Onions, cooked, boiled, drained, without salt, Squash, summer, all varieties, cooked, boiled, drained, without salt.",5
92510150,,5
11526000,"Food Node 11526000: The food description is: Milk, malted. This food belongs to the category: Flavored milk, reduced fat. The ingredients in this food are: Milk, NFS, Beverages, OVALTINE, chocolate malt powder.",5
58100360,"Food Node 58100360: The food description is: Chilaquiles. This food belongs to the category: Other Mexican mixed dishes. The ingredients in this food are: Tomatoes as ingredient in omelet, Egg, whole, fried no added fat, Tortillas, ready-to-bake or -fry, corn, Salt, table, iodized, Tomatoes, red, ripe, cooked, Vegetable oil, NFS, Garlic, raw, Onions, raw, Tomatoes, cooked, as ingredient, Egg, whole, fried with oil, Peppers, jalapeno, raw, Taco shells, baked, Cheese and Queso as ingredient, Cheese, Mexican blend, Peppers, hot chile, sun-dried, Cheese, mexican, queso chihuahua.",5
27341000,"Food Node 27341000: The food description is: Chicken or turkey, potatoes, corn, and cheese, with gravy. This food belongs to the category: Poultry mixed dishes. The ingredients in this food are: Corn, sweet, yellow, cooked, boiled, drained, without salt, Chicken patty, frozen, cooked, Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt, Salt, table, iodized, Fast foods, potato, mashed, Gravy, chicken, canned or bottled, ready-to-serve, Cheese, pasteurized process, American, vitamin D fortified.",5
58100330,"Food Node 58100330: The food description is: Burrito with beans, rice, and sour cream, meatless. This food belongs to the category: Burritos and tacos. The ingredients in this food are: Tortillas, ready-to-bake or -fry, flour, refrigerated, Cheese, monterey, Sauce, salsa, ready-to-serve, Refried beans, Rice, white, long-grain, regular, enriched, cooked, Cream, sour, cultured.",5
75310990,"Food Node 75310990: The food description is: Classic mixed vegetables, cooked, from restaurant. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Oil or table fat, NFS, Corn, fresh, cooked, no added fat, Green peas, fresh, cooked, no added fat, Salt, table, iodized, Green beans, fresh, cooked, no added fat, Carrots, fresh, cooked, no added fat.",5
11121100,"Food Node 11121100: The food description is: Milk, dry, reconstituted, whole. This food belongs to the category: Milk, whole. The ingredients in this food are: Milk, dry, whole, with added vitamin D, Beverages, water, tap, drinking.",5
22210310,"Food Node 22210310: The food description is: Pork, tenderloin, breaded, fried. This food belongs to the category: Pork. The ingredients in this food are: Egg, whole, raw, fresh, Beverages, water, tap, drinking, Pork, fresh, loin, tenderloin, separable lean and fat, raw, Bread, crumbs, dry, grated, plain, Vegetable oil, NFS, Salt, table, iodized, Pork, fresh, loin, tenderloin, separable lean and fat, with added solution, raw.",5
26133130,"Food Node 26133130: The food description is: Porgy, coated, baked or broiled, fat added. This food belongs to the category: Fish. The ingredients in this food are: Fish, scup, raw, Milk, NFS, Bread, crumbs, dry, grated, plain, Spices, pepper, black, Vegetable oil, NFS, Salt, table, iodized, Wheat flour, white, all-purpose, enriched, bleached.",5
75603010,"Food Node 75603010: The food description is: Celery soup, cream of, prepared with milk, home recipe, canned or ready-to-serve. This food belongs to the category: Soups. The ingredients in this food are: Soup, cream of celery, canned, condensed, Milk, NFS.",5
41420410,"Food Node 41420410: The food description is: Teriyaki sauce, reduced sodium. This food belongs to the category: Soy-based condiments. The ingredients in this food are: Sauce, teriyaki, ready-to-serve, reduced sodium.",5
93301130,"Food Node 93301130: The food description is: Old fashioned. This food belongs to the category: Liquor and cocktails. The ingredients in this food are: Beverages, carbonated, club soda, Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 80 proof, Sugars, granulated, Oranges, raw, all commercial varieties, Maraschino cherries, canned, drained.",5
27564240,"Food Node 27564240: The food description is: Frankfurter or hot dog sandwich, chicken and/or turkey, plain, on white bun. This food belongs to the category: Frankfurter sandwiches (single code). The ingredients in this food are: Frankfurter or hot dog, turkey, Frankfurter or hot dog, chicken, Frankfurter, turkey, Rolls, hamburger or hotdog, plain.",5
41311000,"Food Node 41311000: The food description is: Papad, grilled or broiled. This food belongs to the category: Beans, peas, legumes. The ingredients in this food are: Papad.",5
55401000,"Food Node 55401000: The food description is: Crepe, plain. This food belongs to the category: Pancakes, waffles, French toast. The ingredients in this food are: Sugars, granulated, Salt, table, iodized, Flour, wheat, all-purpose, enriched, bleached, Shortening, vegetable, household, composite, Milk, NFS, Eggs, Grade A, Large, egg whole.",5
89901004,"Food Node 89901004: The food description is: Beef, for use with vegetables. This food belongs to the category: Not included in a food category. The ingredients in this food are: Beef, chuck for stew, separable lean and fat, all grades, cooked, braised.",5
58160430,"Food Node 58160430: The food description is: Rice, white, with peas, NS as to fat. This food belongs to the category: Rice mixed dishes. The ingredients in this food are: Rice, white, long-grain, regular, enriched, cooked, Peas, green, frozen, cooked, boiled, drained, without salt, Vegetable oil, NFS, Salt, table, iodized, Peas, green, cooked, boiled, drained, without salt.",5
21102140,"Food Node 21102140: The food description is: Beef, steak, round. This food belongs to the category: Beef, excludes ground. The ingredients in this food are: Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled, Salt, table, iodized.",5
71103125,"Food Node 71103125: The food description is: Potato, boiled, from fresh,  peel eaten, no added fat. This food belongs to the category: White potatoes, baked or boiled. The ingredients in this food are: Salt, table, iodized, Potatoes, baked, flesh and skin, without salt.",5
24164113,,5
63219610,"Food Node 63219610: The food description is: Raspberries, frozen, unsweetened. This food belongs to the category: Berries. The ingredients in this food are: Raspberries, raw, Raspberries, raw.",5
28145110,"Food Node 28145110: The food description is: Turkey with vegetable, stuffing, diet frozen meal. This food belongs to the category: Poultry mixed dishes. The ingredients in this food are: Croutons, seasoned, Beans, snap, green, frozen, cooked, boiled, drained without salt, Carrots, frozen, cooked, boiled, drained, without salt, Beverages, water, tap, municipal, Turkey, whole, breast, meat only, cooked, roasted, Tomato products, canned, paste, without salt added (Includes foods for USDA's Food Distribution Program), Soup, chicken broth, ready-to-serve, Onions, cooked, as ingredient, Cornstarch, Celery, cooked, boiled, drained, without salt, Onions, frozen, chopped, cooked, boiled, drained, without salt, Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program), Sugars, granulated, Salt, table, iodized, Spices, parsley, dried, Spices, garlic powder, Celery, raw, Fat, chicken.",5
81201000,"Food Node 81201000: The food description is: Animal fat or drippings. This food belongs to the category: Butter and animal fats. The ingredients in this food are: Fat, chicken, Animal fat, bacon grease, Fat, turkey, Lard, Salt, table, iodized, Beef, retail cuts, separable fat, cooked.",5
83300500,"Food Node 83300500: The food description is: Honey mustard dressing, fat free. This food belongs to the category: Salad dressings and vegetable oils. The ingredients in this food are: Dressing, honey mustard, fat-free.",5
56205016,"Food Node 56205016: The food description is: Rice, brown, cooked, made with margarine. This food belongs to the category: Rice. The ingredients in this food are: Margarine, NFS, Salt, table, iodized, Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program).",5
25220108,"Food Node 25220108: The food description is: Beef sausage, reduced sodium. This food belongs to the category: Sausages. The ingredients in this food are: Sausage, chicken or turkey, Italian style,  lower sodium, Fat, chicken, Pork sausage, reduced sodium, cooked.",5
75226050,"Food Node 75226050: The food description is: Peppers, red, cooked, fat not added in cooking. This food belongs to the category: Other red and orange vegetables. The ingredients in this food are: Peppers, sweet, red, cooked, boiled, drained, without salt, Salt, table.",5
24162150,"Food Node 24162150: The food description is: Chicken wing, baked or broiled, from fast food / restaurant. This food belongs to the category: Chicken, whole pieces. The ingredients in this food are: Chicken, broilers or fryers, wing, meat and skin, cooked, roasted, Salt, table, iodized, Vegetable oil, NFS.",5
32130260,"Food Node 32130260: The food description is: Egg omelet or scrambled egg, with meat, made with cooking spray. This food belongs to the category: Eggs and omelets. The ingredients in this food are: Oil, PAM cooking spray, original, Salt, table, iodized, Eggs, Grade A, Large, egg whole, Ham, chopped, not canned, Milk, NFS, Breakfast meat as ingredient in omelet, Pork sausage, link/patty, cooked, pan-fried, Pork, cured, bacon, pre-sliced, cooked, pan-fried.",5
58305250,"Food Node 58305250: The food description is: Pasta with vegetable and cheese sauce, diet frozen meal. This food belongs to the category: Pasta mixed dishes, excludes macaroni and cheese. The ingredients in this food are: Noodles, egg, enriched, cooked, Beverages, water, tap, municipal, Cheese, parmesan, grated, Cheese, cheddar (Includes foods for USDA's Food Distribution Program), Cornstarch, Salt, table, iodized, Spices, garlic powder, Broccoli, cooked, as ingredient, Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim), Spices, onion powder, Broccoli, cooked, boiled, drained, without salt, Sugars, granulated, Oil, soybean, salad or cooking, (partially hydrogenated) and cottonseed.",5
13122100,"Food Node 13122100: The food description is: Ice cream pie, no crust. This food belongs to the category: Ice cream and frozen dairy desserts. The ingredients in this food are: Ice creams, vanilla, Cream, fluid, heavy whipping.",5
81302010,"Food Node 81302010: The food description is: Hollandaise sauce. This food belongs to the category: Dips, gravies, other sauces. The ingredients in this food are: Water, tap, drinking, Lemon juice, raw, Butter, stick, salted, Eggs, Grade A, Large, egg yolk.",5
58145160,"Food Node 58145160: The food description is: Macaroni or noodles with cheese and frankfurters or hot dogs. This food belongs to the category: Macaroni and cheese. The ingredients in this food are: Macaroni or noodles with cheese, made from packaged mix, Hot dog, NFS.",5
75233010,"Food Node 75233010: The food description is: Squash, summer, yellow or green, cooked, NS as to form, fat not added in cooking. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, without salt, Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, without salt, Salt, table.",5
56201091,"Food Node 56201091: The food description is: Grits, with cheese, no added fat. This food belongs to the category: Grits and other cooked cereals. The ingredients in this food are: Salt, table, iodized, Cereals, corn grits, white, regular and quick, enriched, dry, Cheese, cheddar, Beverages, water, tap, drinking.",5
27411120,"Food Node 27411120: The food description is: Swiss steak. This food belongs to the category: Meat mixed dishes. The ingredients in this food are: Carrots, raw, Celery, raw, Salt, table, iodized, Onions, raw, Flour, wheat, all-purpose, enriched, bleached, Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, choice, raw, Beverages, water, tap, drinking, Tomatoes, red, ripe, canned, packed in tomato juice, Vegetable oil, NFS.",5
51301130,"Food Node 51301130: The food description is: Bread, wheat or cracked wheat, with raisins, toasted. This food belongs to the category: Yeast breads. The ingredients in this food are: Bread, wheat or cracked wheat, with raisins.",5
58146432,"Food Node 58146432: The food description is: Pasta with cream sauce, poultry, and added vegetables, home recipe. This food belongs to the category: Pasta mixed dishes, excludes macaroni and cheese. The ingredients in this food are: Alfredo sauce with poultry and added vegetables, Pasta, cooked, enriched, without added salt.",5
26158013,"Food Node 26158013: The food description is: Tilapia, baked or broiled, no added fat. This food belongs to the category: Fish. The ingredients in this food are: Lemon juice, raw, Salt, table, iodized, Fish, tilapia, raw, Oil or table fat, NFS.",5
32130450,"Food Node 32130450: The food description is: Egg omelet or scrambled egg, with dark-green vegetables, NS as to fat added in cooking. This food belongs to the category: Eggs and omelets. The ingredients in this food are: Spinach, raw, Milk, NFS, Vegetable oil, NFS, Oil or table fat, NFS, Salt, table, iodized, Eggs, Grade A, Large, egg whole, Dark green vegetables as ingredient in omelet, Broccoli, raw.",5
75219013,"Food Node 75219013: The food description is: Mushrooms, cooked, from canned, fat not added in cooking. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Salt, table, Mushrooms, canned, drained solids.",5
81105500,"Food Node 81105500: The food description is: Butter-vegetable oil blend. This food belongs to the category: Margarine. The ingredients in this food are: Margarine-like, margarine-butter blend, soybean oil and butter.",5
53391000,"Food Node 53391000: The food description is: Pie shell. This food belongs to the category: Cakes and pies. The ingredients in this food are: Pie crust, standard-type, frozen, ready-to-bake, enriched, baked.",5
57143000,"Food Node 57143000: The food description is: Cereal (Kellogg's Cracklin' Oat Bran). This food belongs to the category: Ready-to-eat cereal, higher sugar (>21.2g/100g). The ingredients in this food are: Cereals ready-to-eat, KELLOGG, KELLOGG'S CRACKLIN' OAT BRAN.",5
71103120,,5
75233001,"Food Node 75233001: The food description is: Squash, summer, yellow or green, cooked, from fresh, NS as to fat added in cooking. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Squash, summer, all varieties, cooked, boiled, drained, without salt, Table fat, NFS, Salt, table.",5
75416500,"Food Node 75416500: The food description is: Pea salad. This food belongs to the category: Vegetable mixed dishes. The ingredients in this food are: Peppers, sweet, red, raw, Celery, raw, Peas, green, frozen, cooked, boiled, drained, without salt, Salad dressing, mayonnaise, regular, Celery, raw, Peppers, sweet, red, raw, Pickles, cucumber, sweet (includes bread and butter pickles), Salt, table, iodized, Salad dressing, mayonnaise, regular, Peas, green, frozen, unprepared, Pickles, cucumber, sweet (includes bread and butter pickles), Salt, table.",5
27515070,"Food Node 27515070: The food description is: Steak and cheese submarine sandwich, with fried peppers and onions, on roll. This food belongs to the category: Other sandwiches (single code). The ingredients in this food are: Oil, olive, salad or cooking, Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted, Cheese, provolone, Peppers, sweet, green, raw, Onions, raw, Rolls, hamburger or hotdog, plain.",5
54102060,"Food Node 54102060: The food description is: Crackers, Cuban. This food belongs to the category: Cookies and brownies. The ingredients in this food are: Cookies, molasses.",5
53540904,,5
75650990,"Food Node 75650990: The food description is: Minestrone soup, reduced sodium, canned or ready-to-serve. This food belongs to the category: Soups. The ingredients in this food are: Soup, minestrone, canned, reduced sodium, ready-to-serve.",5
91304300,"Food Node 91304300: The food description is: Topping, chocolate, hard coating. This food belongs to the category: Jams, syrups, toppings. The ingredients in this food are: Topping, SMUCKER'S MAGIC SHELL.",5
58104500,"Food Node 58104500: The food description is: Chimichanga with meat. This food belongs to the category: Other Mexican mixed dishes. The ingredients in this food are: Spices, chili powder, Tomato products, canned, sauce, Garlic, raw, Onions, raw, Peppers, jalapeno, raw, Vegetable oil, NFS, Ground beef, cooked, Refried beans, Sauce, salsa, ready-to-serve, Cheese, monterey, Tortillas, ready-to-bake or -fry, flour, refrigerated, Burrito, beef, cheese, Salt, table, iodized.",5
27540010,"Food Node 27540010: The food description is: Turkey sandwich on white. This food belongs to the category: Deli and cured meat sandwiches. The ingredients in this food are: Bread, white, commercially prepared, Turkey breast, sliced, prepackaged.",5
75216193,"Food Node 75216193: The food description is: Corn, yellow, from canned, cream style, fat added in cooking. This food belongs to the category: Corn. The ingredients in this food are: Table fat, NFS, Salt, table, Corn, sweet, yellow, canned, cream style, regular pack.",5
53544400,,5
83206500,"Food Node 83206500: The food description is: Sesame dressing, light. This food belongs to the category: Salad dressings and vegetable oils. The ingredients in this food are: Salad dressing, italian dressing, commercial, reduced fat.",5
92611510,,5
75201030,"Food Node 75201030: The food description is: Artichoke salad in oil. This food belongs to the category: Vegetable mixed dishes. The ingredients in this food are: Artichokes, (globe or french), cooked, boiled, drained, without salt, Oil, olive, salad or cooking.",5
53451500,"Food Node 53451500: The food description is: Turnover, guava. This food belongs to the category: Cakes and pies. The ingredients in this food are: Salt, table, iodized, Milk, NFS, Margarine, stick, Spices, cinnamon, ground, Beverages, water, tap, municipal, Shortening, vegetable, household, composite, Wheat flour, white, all-purpose, enriched, bleached, Sugars, granulated, Lemon juice, raw, Guavas, common, raw.",5
75652030,"Food Node 75652030: The food description is: Vegetable beef soup, canned, prepared with milk. This food belongs to the category: Soups. The ingredients in this food are: Soup, vegetable beef, canned, condensed, Milk, NFS.",5
27341310,"Food Node 27341310: The food description is: Chicken or turkey stew with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy; gravy. This food belongs to the category: Poultry mixed dishes. The ingredients in this food are: Celery, raw, Chicken, NS as to part, rotisserie, skin not eaten, Carrots, raw, Salt, table, iodized, Spices, pepper, black, Beverages, water, tap, drinking, Flour, wheat, all-purpose, enriched, bleached, Onions, raw, Mushrooms, raw, Potatoes, flesh and skin, raw, Mushrooms, white, raw, Vegetable oil, NFS.",5
75233012,"Food Node 75233012: The food description is: Summer squash, yellow or green, frozen, cooked, no added fat. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, without salt, Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, without salt, Salt, table, iodized.",5
27345440,"Food Node 27345440: The food description is: Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce. This food belongs to the category: Poultry mixed dishes. The ingredients in this food are: Salt, table, iodized, Broccoli, frozen, chopped, cooked, boiled, drained, without salt, Carrots, frozen, cooked, boiled, drained, without salt, Cheese sauce, prepared from recipe, Chicken, NS as to part, rotisserie, skin not eaten, Rice, white, long-grain, regular, enriched, cooked.",5
56207095,"Food Node 56207095: The food description is: Cream of wheat, instant, made with milk, no added fat. This food belongs to the category: Grits and other cooked cereals. The ingredients in this food are: Milk, NFS, Sugars, granulated, Cereals, CREAM OF WHEAT, instant, dry.",5
42302110,"Food Node 42302110: The food description is: Peanut butter and jelly sandwich, with regular peanut butter, reduced sugar jelly, on wheat bread. This food belongs to the category: Peanut butter and jelly sandwiches. The ingredients in this food are: Jams, preserves, marmalade, reduced sugar, Peanut butter, smooth style, with salt, Wheat bread as ingredient in sandwiches.",5
13230200,"Food Node 13230200: The food description is: Pudding, ready-to-eat, chocolate and non-chocolate flavors combined. This food belongs to the category: Pudding. The ingredients in this food are: Puddings, chocolate, ready-to-eat, Puddings, vanilla, ready-to-eat.",5
57408100,"Food Node 57408100: The food description is: Cereal (Uncle Sam). This food belongs to the category: Ready-to-eat cereal, lower sugar (=<21.2g/100g). The ingredients in this food are: Cereals ready-to-eat, UNCLE SAM CEREAL.",5
41601090,"Food Node 41601090: The food description is: Bean soup, with macaroni, home recipe, canned, or ready-to-serve. This food belongs to the category: Soups. The ingredients in this food are: Cheese, parmesan, grated, Celery, cooked, boiled, drained, without salt, Pasta, cooked, enriched, without added salt, Parsley, fresh, Oil, olive, salad or cooking, Celery, raw, Carrots, cooked, boiled, drained, without salt, Onions, cooked, boiled, drained, without salt, Soup, chicken broth, ready-to-serve, Garlic, raw, Beans, white, mature seeds, cooked, boiled, without salt.",5
75204963,"Food Node 75204963: The food description is: Beans, string, cooked, from fresh, NS as to color, made with oil. This food belongs to the category: String beans. The ingredients in this food are: Beans, snap, green, cooked, boiled, drained, without salt, Vegetable oil, NFS, Salt, table.",5
11460100,"Food Node 11460100: The food description is: Frozen yogurt, chocolate. This food belongs to the category: Ice cream and frozen dairy desserts. The ingredients in this food are: Frozen yogurts, chocolate.",5
27510606,"Food Node 27510606: The food description is: Hamburger, 1 medium patty, with condiments, on bun, from fast food / restaurant. This food belongs to the category: Burgers (single code). The ingredients in this food are: Fast foods, hamburger, large, single patty, with condiments.",5
25210250,"Food Node 25210250: The food description is: Frankfurter or hot dog, meat and poultry, fat free. This food belongs to the category: Frankfurters. The ingredients in this food are: Frankfurter, beef, pork, and turkey, fat free.",5
27235000,"Food Node 27235000: The food description is: Meat loaf made with venison/deer. This food belongs to the category: Meat mixed dishes. The ingredients in this food are: Onions, raw, Milk, NFS, Bread, white, commercially prepared, Game meat, deer, ground, raw, Salt, table, iodized, Spices, pepper, black, Eggs, Grade A, Large, egg whole.",5
53541002,,5
91301081,"Food Node 91301081: The food description is: Chocolate syrup, light. This food belongs to the category: Jams, syrups, toppings. The ingredients in this food are: Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup.",5
27115100,"Food Node 27115100: The food description is: Steak teriyaki. This food belongs to the category: Stir-fry and soy-based sauce mixtures. The ingredients in this food are: Sauce, teriyaki, ready-to-serve, Beef, round, top round steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled.",5
58127210,"Food Node 58127210: The food description is: Croissant sandwich, filled with ham and cheese. This food belongs to the category: Egg/breakfast sandwiches (single code). The ingredients in this food are: Pork, cured, ham, boneless, regular (approximately 11% fat), roasted, Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim), Butter, salted, Cheese product, pasteurized process, American, vitamin D fortified, Leavening agents, yeast, baker's, compressed, Egg, white, raw, fresh, Sugars, granulated, Cornstarch, Cheese, parmesan, grated, Beverages, water, tap, municipal, Salt, table, iodized, Wheat flour, white, all-purpose, enriched, bleached, Milk, dry, nonfat, regular, without added vitamin A and vitamin D, Cheese, pasteurized process, swiss.",5
11830400,"Food Node 11830400: The food description is: Strawberry beverage powder, dry mix, not reconstituted. This food belongs to the category: Not included in a food category. The ingredients in this food are: Strawberry-flavor beverage mix, powder.",5
75223012,"Food Node 75223012: The food description is: Peas, cowpeas, field peas, or blackeye peas, not dried, cooked, from frozen, fat not added in cooking. This food belongs to the category: Other starchy vegetables. The ingredients in this food are: Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt, Salt, table.",5
28351110,"Food Node 28351110: The food description is: Fish and vegetable soup, no potatoes, Mexican style. This food belongs to the category: Soups. The ingredients in this food are: Fish broth, Onions, raw, Vegetable oil, NFS, Tomatoes, red, ripe, raw, year round average, Fish, cod, Pacific, raw (may have been previously frozen), Carrots, raw, Celery, raw, Salt, table, iodized.",5
32105125,,5
27420370,"Food Node 27420370: The food description is: Pork, tofu, and vegetables, excluding carrots, broccoli, and dark-green leafy; no potatoes, soy-based sauce. This food belongs to the category: Stir-fry and soy-based sauce mixtures. The ingredients in this food are: Beans, snap, green, cooked, boiled, drained, without salt, Onions, young green, tops only, Vegetable oil, NFS, Onions, spring or scallions (includes tops and bulb), raw, Soy sauce made from soy and wheat (shoyu), Soup, beef broth or bouillon canned, ready-to-serve, Ginger root, raw, Mushrooms, cooked, as ingredient, Onions, cooked, boiled, drained, without salt, Green beans, cooked, as ingredient, Peppers, sweet, green, cooked, boiled, drained, without salt, Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari), Pork, fresh, loin, whole, separable lean only, cooked, roasted, Garlic, raw, Mushrooms, white, cooked, boiled, drained, without salt.",5
75216136,"Food Node 75216136: The food description is: Corn, yellow, cooked, from fresh, made with margarine. This food belongs to the category: Corn. The ingredients in this food are: Corn, sweet, yellow, cooked, boiled, drained, without salt, Margarine, NFS, Salt, table.",5
75224030,"Food Node 75224030: The food description is: Green peas, NS as to form, cooked. This food belongs to the category: Other starchy vegetables. The ingredients in this food are: Green peas, frozen, cooked, fat added, NS as to fat type, Salt, table, Peas, green, frozen, cooked, boiled, drained, without salt, Table fat, NFS.",5
33401000,"Food Node 33401000: The food description is: Egg substitute, omelet, scrambled, or fried, with cheese. This food belongs to the category: Eggs and omelets. The ingredients in this food are: Cheese as ingredient in sandwiches, Vegetable oil, NFS, Cheese, cheddar, Oil or table fat, NFS, Salt, table, iodized, Egg substitute, liquid or frozen, fat free.",5
91407150,"Food Node 91407150: The food description is: Bean paste, sweetened. This food belongs to the category: Jams, syrups, toppings. The ingredients in this food are: Salt, table, iodized, Sugars, granulated, Beans, kidney, red, mature seeds, cooked, boiled, without salt.",5
56133000,,5
57237900,"Food Node 57237900: The food description is: Cereal (Post Honey Bunches of Oats Just Bunches). This food belongs to the category: Ready-to-eat cereal, lower sugar (=<21.2g/100g). The ingredients in this food are: Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, honey roasted.",5
